id	cd961e28-af13-4780-a068-35ff5548a3d2	f043e7c7-a439-422a-9424-4000d943faa9
646171	13.0	8.0
646175	0.0	1.0
646174	0.0	0.0
115123	453.0	674.0
286333	48.0	3.0
286336	2200.0	416.0
115106	859.0	745.0
100306975	0.0	1.0
115111	63.0	8.0
286343	2405.0	1531.0
286348	0.0	0.0
646193	1.0	4.0
100886964	48.0	16.0
646192	0.0	0.0
646196	2.0	1.0
646195	2296.0	3227.0
100534599	8.0	7.0
130700	0.0	0.0
100306951	96.0	151.0
100534595	52.0	50.0
100132911	0.0	0.0
100534592	4.0	4.0
100534593	16.0	16.0
286362	0.0	0.0
100132916	2.0	0.0
100240709	1.0	1.0
129684	0.0	0.0
57180	444.0	415.0
129685	3165.0	2877.0
100240707	4.0	1.0
727982	0.0	0.0
57185	7109.0	5445.0
727987	0.0	0.0
57186	9864.0	8462.0
57187	5623.0	3872.0
57188	3906.0	2086.0
57181	3148.0	1359.0
94122	58.0	968.0
57182	6236.0	2813.0
727984	2.0	1.0
94121	981.0	1413.0
94120	1153.0	1210.0
57184	1443.0	1225.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	0.0
57189	6394.0	4712.0
359792	7.0	7.0
127018	983.0	974.0
359793	2.0	0.0
100240711	1.0	0.0
100240712	0.0	2.0
100240710	1.0	0.0
345258	7.0	4.0
100240713	0.0	0.0
94115	0.0	3.0
57190	28777.0	15293.0
727970	1.0	2.0
57191	39.0	55.0
166614	518.0	103.0
57198	7011.0	1424.0
57192	4202.0	2319.0
359799	0.0	0.0
57194	7804.0	725.0
727969	0.0	0.0
84798	1780.0	3416.0
140004	0.0	0.0
84793	140.0	143.0
84792	1235.0	1524.0
84795	702.0	845.0
84791	437.0	467.0
84790	5849.0	12781.0
154661	120.0	13.0
154664	1242.0	13908.0
166647	2202.0	1679.0
127003	842.0	599.0
127002	267.0	446.0
115019	3665.0	407.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	5.0	19.0
100130391	0.0	2.0
115024	2536.0	1330.0
142679	588.0	310.0
648729	3.0	6.0
142678	1941.0	1816.0
347894	0.0	0.0
102465436	0.0	4.0
94137	37.0	121.0
727991	8.0	2.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	1.0	16.0
100130386	5.0	0.0
94134	3632.0	2831.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	98.0	32.0
100129394	3.0	4.0
142683	1234.0	171.0
142686	108.0	19.0
142685	0.0	1.0
152007	15832.0	2726.0
152006	7128.0	2174.0
142689	21.0	7.0
140028	0.0	0.0
152002	1542.0	3093.0
100129396	0.0	1.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	1.0
345222	30.0	22.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	1.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	0.0	4.0
100130376	0.0	8.0
94160	0.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	1.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1275.0	313.0
100129385	3.0	0.0
100129387	995.0	1834.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	32.0	20.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	1.0	5.0
102465451	0.0	1.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	1.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	17.0	4.0
102465469	0.0	0.0
102465468	0.0	1.0
102465467	0.0	0.0
347862	4236.0	3655.0
102465466	0.0	0.0
102465465	0.0	1.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	13.0	4.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	253.0	201.0
727964	0.0	0.0
100129361	1870.0	1608.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	6.0	4.0
100129368	0.0	0.0
347853	0.0	2.0
102465479	0.0	0.0
102465478	1.0	7.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	56.0	50.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	4183.0	3775.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	0.0	3.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	4.0
100129357	8.0	11.0
100129351	0.0	0.0
100129354	4.0	19.0
102465489	0.0	0.0
102465488	0.0	2.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	1.0	0.0
102465484	0.0	0.0
164045	48.0	10.0
57105	422.0	72.0
57106	965.0	924.0
84726	19988.0	13720.0
57107	1825.0	1700.0
84725	1062.0	691.0
57108	5.0	7.0
57101	231.0	129.0
84720	3716.0	2603.0
57102	1553.0	1548.0
57103	1352.0	794.0
84722	251.0	482.0
57104	6986.0	5914.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1812.0	1794.0
102465499	0.0	0.0
100288713	2.0	9.0
102465496	0.0	2.0
102465495	0.0	0.0
100288711	2.0	0.0
84709	46.0	8.0
57110	27.0	394.0
57111	4839.0	10623.0
84706	858.0	2531.0
84705	701.0	1225.0
84708	593.0	870.0
84707	557.0	949.0
57116	3.0	29.0
57117	1319.0	849.0
57118	8254.0	5148.0
57119	21.0	24.0
57113	0.0	1.0
57115	15.0	206.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	2.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	3767.0	3520.0
57121	565.0	1129.0
57122	2619.0	2487.0
201456	256.0	180.0
127086	0.0	2.0
57127	5.0	20.0
57128	1644.0	1427.0
57129	1460.0	2474.0
84747	6122.0	3865.0
57124	6094.0	2194.0
57125	1393.0	543.0
57126	374.0	730.0
84740	55.0	55.0
152078	168.0	41.0
127074	1.0	0.0
57130	6350.0	6196.0
57132	5310.0	5720.0
84727	953.0	862.0
127077	0.0	0.0
84735	1.0	6.0
84734	1234.0	430.0
57139	768.0	307.0
115098	3140.0	3712.0
201475	3624.0	2727.0
57134	3428.0	1187.0
57135	0.0	0.0
57136	10513.0	8969.0
84733	375.0	627.0
57142	34605.0	16991.0
57143	783.0	869.0
57144	46.0	65.0
201477	5.0	0.0
57140	11219.0	7393.0
57149	1652.0	1494.0
84767	0.0	0.0
140032	2.0	0.0
84769	783.0	1046.0
57146	3094.0	6544.0
57147	1348.0	1244.0
84766	536.0	744.0
84765	399.0	350.0
57148	8278.0	5180.0
152015	23.0	119.0
57152	1.0	10.0
57153	31385.0	18380.0
166655	0.0	0.0
57154	5669.0	5762.0
84749	1667.0	1018.0
57150	443.0	447.0
57151	0.0	0.0
84759	786.0	873.0
140043	0.0	0.0
57156	116.0	3681.0
57157	2441.0	1896.0
139060	0.0	1.0
84752	3051.0	1458.0
57158	1787.0	98.0
57159	15.0	21.0
84750	671.0	633.0
152024	4.0	6.0
139067	0.0	0.0
139065	145.0	16.0
94104	1647.0	1417.0
94103	9742.0	4605.0
96764	2165.0	2203.0
94107	2957.0	2888.0
57165	429.0	89.0
94101	1962.0	1422.0
57161	1509.0	643.0
57162	2580.0	3965.0
57167	16.0	78.0
57168	285.0	166.0
57169	14843.0	6982.0
84787	406.0	713.0
57175	8737.0	9215.0
57176	1695.0	2157.0
57171	1224.0	2203.0
57172	148.0	50.0
84779	0.0	0.0
57178	22725.0	9733.0
139081	0.0	0.0
84775	560.0	641.0
57179	10292.0	5506.0
84777	81.0	201.0
84771	206.0	136.0
113655	711.0	887.0
732538	0.0	0.0
353323	0.0	0.0
353322	301.0	215.0
353324	41.0	20.0
100996279	0.0	2.0
149603	8822.0	8938.0
341333	5.0	0.0
343990	1913.0	1730.0
353332	0.0	0.0
149620	5209.0	302.0
353333	0.0	0.0
100996266	1.0	2.0
343981	0.0	0.0
162605	0.0	0.0
353345	102.0	22.0
84900	125.0	121.0
84902	2288.0	1809.0
149628	324.0	71.0
84901	3018.0	3486.0
341315	162.0	68.0
113622	183.0	171.0
353355	88.0	90.0
149643	1.0	2.0
150622	31.0	14.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	1.0	3.0
642513	0.0	0.0
100852405	0.0	0.0
642517	171.0	211.0
100852410	31.0	13.0
84919	6288.0	4559.0
84918	4426.0	7029.0
389322	44.0	40.0
390311	0.0	0.0
389320	0.0	1.0
390313	0.0	0.0
84915	164.0	268.0
84914	819.0	1469.0
497190	2.0	13.0
84916	2742.0	3717.0
84922	1230.0	1290.0
390318	0.0	0.0
84924	677.0	360.0
84923	1322.0	1133.0
84920	307.0	317.0
123016	1168.0	910.0
497189	101.0	42.0
642521	0.0	0.0
390320	0.0	0.0
84908	1740.0	1918.0
390321	0.0	0.0
353376	43.0	9.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	10.0
84909	3199.0	3208.0
390324	0.0	0.0
654503	0.0	1.0
84904	112.0	273.0
654504	0.0	0.0
390326	0.0	0.0
654505	1.0	1.0
390327	0.0	0.0
654506	17.0	21.0
84905	633.0	628.0
84911	224.0	70.0
390329	0.0	0.0
84910	4016.0	4108.0
84913	5613.0	1032.0
84912	2375.0	1063.0
113691	51.0	48.0
642538	2.0	2.0
113675	732.0	524.0
84937	1945.0	3280.0
84936	1582.0	2482.0
84939	3014.0	2175.0
84938	983.0	561.0
84944	5.0	0.0
57325	1598.0	1212.0
57326	18349.0	10025.0
84946	1147.0	887.0
84945	2433.0	1117.0
84940	67.0	222.0
389336	31.0	4.0
389337	2387.0	1939.0
84942	366.0	356.0
84941	445.0	578.0
642546	3.0	4.0
343930	0.0	8.0
84929	208.0	357.0
389333	194.0	304.0
84926	7662.0	4618.0
84925	2131.0	2569.0
84928	2430.0	1936.0
57336	445.0	257.0
84933	280.0	342.0
84932	2316.0	1718.0
57337	1273.0	1234.0
84935	576.0	299.0
57338	27.0	11.0
84934	1285.0	1576.0
57332	410.0	552.0
57333	2175.0	914.0
84931	2.0	0.0
84930	953.0	1415.0
57335	381.0	281.0
103752554	0.0	0.0
103752555	0.0	1.0
642559	15.0	10.0
390352	12.0	4.0
390354	322.0	615.0
389362	628.0	675.0
150677	1.0	0.0
150678	1541.0	1602.0
377381	71.0	112.0
162655	280.0	156.0
390363	5.0	2.0
147040	2525.0	2769.0
343901	0.0	0.0
149699	0.0	0.0
150684	1397.0	1259.0
150681	0.0	2.0
159013	2876.0	1409.0
221504	4.0	1.0
103752581	24.0	0.0
389386	0.0	0.0
389383	0.0	0.0
389384	2.0	45.0
123041	492.0	38.0
162681	407.0	758.0
123036	5054.0	4126.0
103752587	1.0	2.0
150696	3303.0	37739.0
103752588	1.0	7.0
103752589	16.0	8.0
103752583	0.0	0.0
103752584	17.0	28.0
103752585	4.0	0.0
103752586	2.0	0.0
390340	0.0	0.0
389376	8283.0	2080.0
221527	364.0	398.0
390394	0.0	0.0
149647	0.0	0.0
389396	0.0	0.0
123099	802.0	3008.0
389395	0.0	0.0
123096	2215.0	3982.0
137682	628.0	822.0
390378	0.0	2.0
221545	760.0	1023.0
221547	7.0	8.0
147011	112.0	32.0
147007	1416.0	1000.0
100996295	10.0	4.0
137695	1425.0	1610.0
162632	166.0	92.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	234.0	287.0
100996280	0.0	0.0
94240	1940.0	533.0
94241	5552.0	4618.0
94236	0.0	0.0
94235	11.0	1.0
94234	379.0	1208.0
94239	13390.0	10013.0
94233	1.0	0.0
390294	1.0	1.0
390297	0.0	1.0
390298	0.0	0.0
221584	73.0	50.0
150590	154.0	135.0
94274	2035.0	344.0
94298	0.0	0.0
94297	3.0	1.0
414768	0.0	1.0
642451	1.0	0.0
414766	5.0	9.0
414767	0.0	0.0
654434	284.0	328.0
400123	0.0	1.0
400121	0.0	0.0
57221	9388.0	2857.0
84838	2714.0	2692.0
400120	1142.0	41.0
84837	252.0	405.0
84839	0.0	0.0
57226	3523.0	2891.0
84844	1470.0	1968.0
84847	4.0	1.0
57228	1821.0	2517.0
57222	19929.0	8731.0
402779	0.0	0.0
402778	652.0	567.0
57223	8867.0	7306.0
57224	6971.0	3953.0
84842	21.0	102.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	3.0
642448	3.0	0.0
642461	0.0	0.0
642460	0.0	0.0
414777	1644.0	1026.0
414778	13.0	7.0
57231	5300.0	3317.0
400110	2.0	4.0
57232	207.0	193.0
654427	9.0	2.0
84826	0.0	0.0
654429	0.0	2.0
84833	2268.0	2193.0
84836	5622.0	2551.0
84830	1281.0	299.0
57234	166.0	57.0
84832	0.0	0.0
654433	4427.0	869.0
9001	44.0	730.0
9002	601.0	219.0
642475	893.0	3273.0
84859	3420.0	3081.0
84867	191.0	10.0
84866	1896.0	847.0
84869	1202.0	734.0
84868	4448.0	1263.0
654463	66.0	307.0
84865	452.0	385.0
84864	1707.0	1603.0
84861	1822.0	1226.0
9014	1591.0	1092.0
9015	354.0	382.0
9013	2134.0	3291.0
9019	13805.0	7556.0
9016	424.0	494.0
341392	11.0	5.0
84848	25.0	17.0
84856	223.0	72.0
84858	2797.0	1882.0
84852	167.0	99.0
102725176	0.0	0.0
84851	769.0	360.0
642477	3.0	1.0
84850	9.0	8.0
105376946	0.0	0.0
9025	1467.0	1804.0
9026	2324.0	5395.0
9023	806.0	294.0
113612	1990.0	466.0
9024	30.0	31.0
642493	0.0	0.0
9027	4.0	7.0
9028	59.0	345.0
400165	3.0	2.0
9021	2272.0	5218.0
9022	3444.0	1446.0
9020	1906.0	1147.0
84889	6.0	3.0
84888	9537.0	5050.0
654483	11.0	33.0
84885	2252.0	3615.0
654486	0.0	0.0
84886	18975.0	5212.0
84881	1358.0	1541.0
642489	51.0	25.0
84883	1695.0	1205.0
654480	1.0	2.0
9037	11116.0	2356.0
9034	1560.0	365.0
9038	0.0	0.0
9039	3904.0	2386.0
400156	1.0	4.0
9032	0.0	0.0
9033	198.0	115.0
9031	12681.0	7343.0
84878	1106.0	1217.0
84879	9445.0	2580.0
84874	745.0	459.0
84873	0.0	0.0
84876	3421.0	2139.0
84875	5264.0	3837.0
84870	1076.0	88.0
84872	1088.0	551.0
84871	66.0	25.0
9047	296.0	150.0
9048	38.0	962.0
9045	21058.0	12732.0
9046	6204.0	1444.0
9049	4542.0	2826.0
106480985	0.0	2.0
9040	3358.0	3579.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	1.0	3.0
9043	13980.0	4480.0
400141	116.0	56.0
106480989	2.0	1.0
9044	3354.0	2277.0
106480988	0.0	0.0
57282	26.0	10.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	1.0	2.0
414753	0.0	0.0
414754	0.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	2.0	2.0
341356	1.0	0.0
9058	41.0	102.0
9056	8951.0	1662.0
9057	1499.0	1326.0
341350	883.0	58.0
9050	843.0	758.0
106480996	0.0	0.0
9051	590.0	229.0
106480995	2.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	938.0	1372.0
9054	1246.0	1584.0
9055	975.0	3274.0
106480999	0.0	0.0
9052	119128.0	32291.0
9053	2594.0	4741.0
84899	1159.0	1046.0
282569	0.0	0.0
400129	4.0	10.0
84896	5161.0	3432.0
84895	1315.0	1729.0
400128	5.0	0.0
84898	26076.0	4757.0
84897	2799.0	1693.0
400126	57.0	111.0
654499	0.0	0.0
84892	2370.0	621.0
414764	42.0	12.0
84891	1.0	1.0
414765	22.0	21.0
84894	117.0	72.0
84893	5436.0	4366.0
414760	6.0	12.0
414761	13.0	16.0
84890	2251.0	1769.0
341346	4.0	9.0
9069	2635.0	3713.0
414926	3.0	2.0
9068	1746.0	99.0
106479979	0.0	0.0
729004	3.0	4.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	4.0	4.0
9061	9372.0	7136.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	15925.0	4281.0
106480964	0.0	0.0
106479971	2.0	0.0
106479970	0.0	0.0
106480967	3.0	4.0
9066	423.0	557.0
106480966	0.0	0.0
9063	1720.0	1321.0
729009	244.0	102.0
106480969	0.0	0.0
9064	5339.0	6559.0
106480968	0.0	0.0
106480970	0.0	2.0
106480972	0.0	0.0
106480971	0.0	1.0
113540	93.0	71.0
106479969	1.0	3.0
9079	5961.0	1041.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	5.0	8.0
9073	274.0	925.0
106479962	0.0	0.0
106480973	0.0	1.0
9070	4424.0	3840.0
106479961	0.0	0.0
106480976	1.0	0.0
9071	121.0	228.0
106479960	0.0	1.0
106480975	0.0	0.0
9076	6302.0	50891.0
390402	1.0	0.0
106480978	2.0	3.0
9077	505.0	48.0
390403	1.0	0.0
106480977	1.0	0.0
9074	16.0	7.0
9075	2660.0	440.0
106480979	0.0	0.0
100996387	0.0	1.0
390407	0.0	0.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	3.0	4.0
729025	2.0	1.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	47.0	31.0
137529	1.0	2.0
730010	10.0	7.0
106479999	0.0	0.0
729020	3.0	4.0
113510	988.0	519.0
106479998	0.0	0.0
729023	6.0	0.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	1.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	2.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	147.0	25.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	283.0	1455.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1025.0	224.0
106480946	0.0	0.0
57402	6277.0	27674.0
57403	5834.0	4536.0
57404	3635.0	2308.0
57405	95.0	333.0
389416	4.0	0.0
149501	80.0	77.0
9080	41.0	121.0
106480950	0.0	0.0
57406	1328.0	791.0
57407	1896.0	2610.0
57408	0.0	1.0
730005	1486.0	220.0
57409	2703.0	1468.0
106480959	0.0	0.0
729013	715.0	1057.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	2.0	1.0
106479986	0.0	0.0
9094	1616.0	1745.0
106479985	0.0	0.0
106480952	0.0	1.0
9095	250.0	205.0
106479984	0.0	2.0
106480951	0.0	4.0
9092	6197.0	5301.0
106479983	3.0	0.0
106480954	0.0	0.0
9093	3358.0	3808.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	33.0	23.0
106479981	0.0	0.0
106480956	3.0	0.0
9099	600.0	406.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	57.0	1133.0
106480958	0.0	0.0
9097	6079.0	4733.0
106480957	0.0	0.0
57413	619.0	389.0
57414	16745.0	11852.0
57415	646.0	185.0
389404	8.0	2.0
9091	4753.0	3365.0
57410	8075.0	6163.0
389400	1.0	0.0
106480961	0.0	0.0
57412	25.0	9.0
106480960	0.0	1.0
57418	1650.0	2469.0
57419	2300.0	339.0
106480927	0.0	0.0
106479938	1.0	0.0
106479937	0.0	0.0
106480926	0.0	1.0
106479936	0.0	0.0
106480929	3.0	0.0
106479935	0.0	1.0
106480928	2.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	1.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	754.0	1179.0
390433	0.0	0.0
106480921	0.0	2.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	1.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	8.0	9.0
389434	421.0	152.0
642402	2.0	1.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	0.0	1.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	2.0	2.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	2.0	0.0
353497	62.0	18.0
390442	0.0	0.0
106480930	1.0	1.0
390443	0.0	0.0
389432	2009.0	262.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	51.0	19.0
106480935	0.0	1.0
389428	2.0	5.0
341405	4.0	0.0
389422	31.0	112.0
642413	1.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	3.0	5.0
106479958	0.0	1.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	1.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	2.0	0.0
106479951	0.0	0.0
390411	1.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	1.0	1.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	0.0
106480902	0.0	0.0
57446	4594.0	2494.0
57447	7266.0	19084.0
390418	0.0	0.0
100996331	0.0	0.0
57448	11545.0	6493.0
390419	0.0	0.0
57449	935.0	3362.0
389458	2.0	1.0
642425	0.0	0.0
642424	7.0	0.0
100125556	109.0	777.0
106479949	0.0	0.0
106480916	3.0	2.0
106479948	0.0	0.0
106480915	1.0	3.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	1.0	0.0
106479946	0.0	0.0
106479945	0.0	1.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	3.0	6.0
106479942	5.0	2.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	1.0	3.0
57451	117.0	799.0
106480910	0.0	0.0
57452	1096.0	78.0
390423	0.0	0.0
414919	931.0	1464.0
390424	0.0	1.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	1237.0	1144.0
106480913	0.0	0.0
57458	2098.0	1645.0
390429	0.0	0.0
57459	5226.0	3360.0
57453	394.0	32.0
57455	2238.0	3132.0
57456	3069.0	1538.0
106479939	1.0	0.0
390472	0.0	2.0
162540	0.0	0.0
150554	16.0	26.0
729082	12776.0	9206.0
729085	727.0	71.0
729079	1.0	0.0
390483	1.0	0.0
730061	2.0	1.0
150568	0.0	1.0
729073	19.0	12.0
497258	153.0	247.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1139.0	840.0
730092	178.0	201.0
730091	136.0	168.0
150577	2.0	2.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	3.0	2.0
102546227	0.0	0.0
106479902	1.0	0.0
730087	110.0	46.0
106479901	1.0	0.0
106479900	0.0	0.0
730086	3.0	1.0
729097	1.0	8.0
389493	13.0	17.0
221613	0.0	0.0
729096	10.0	17.0
729092	3.0	15.0
729046	61.0	39.0
729042	8.0	7.0
729041	4.0	8.0
730029	173.0	50.0
730023	12.0	4.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	7.0	2.0
730051	578.0	495.0
221662	120.0	93.0
150538	2.0	8.0
162515	211.0	116.0
162517	16.0	33.0
729059	2.0	4.0
162514	49.0	130.0
730041	24.0	6.0
149563	5.0	2.0
221656	2798.0	2012.0
729050	0.0	0.0
221687	559.0	63.0
221692	5937.0	728.0
162494	91.0	36.0
654391	1.0	1.0
198437	5.0	4.0
257629	12.0	3.0
267004	5.0	1.0
149499	337.0	251.0
162466	110.0	45.0
255022	13.0	2.0
162461	412.0	234.0
267010	0.0	0.0
267012	0.0	0.0
267013	12.0	6.0
150472	627.0	764.0
255031	337.0	254.0
255025	0.0	0.0
101101692	41.0	24.0
255027	356.0	1207.0
267002	466.0	688.0
150483	134.0	127.0
282617	1.0	0.0
282618	2.0	1.0
282616	0.0	0.0
644990	8.0	10.0
9103	197.0	170.0
9100	5417.0	5500.0
9101	6116.0	4900.0
644994	1.0	0.0
9107	5214.0	2102.0
9104	744.0	130.0
400242	154.0	245.0
84959	4440.0	1837.0
255061	6.0	14.0
84958	2086.0	9507.0
654319	4.0	3.0
100996315	9.0	0.0
84966	471.0	124.0
57348	9.0	83.0
282679	59.0	60.0
84968	68.0	16.0
84967	1817.0	1113.0
84962	3344.0	5127.0
57343	1313.0	1113.0
654320	0.0	0.0
255057	35.0	83.0
84961	2762.0	1389.0
654321	6.0	2.0
400238	2.0	1.0
654322	8.0	0.0
84964	73.0	128.0
400236	131.0	191.0
644988	6.0	4.0
84960	55.0	38.0
642326	0.0	0.0
9113	4368.0	2520.0
9114	18018.0	12198.0
9111	1834.0	1285.0
9112	2579.0	3256.0
9117	5893.0	1486.0
9118	5.0	60.0
414899	0.0	0.0
100996307	55.0	108.0
100996306	0.0	0.0
84948	812.0	1037.0
9110	3722.0	2648.0
84947	982.0	779.0
84955	1539.0	1234.0
84954	1824.0	1456.0
84957	1179.0	581.0
100996301	0.0	37.0
84951	1036.0	15088.0
84950	3833.0	2676.0
84953	1653.0	483.0
400224	45.0	34.0
84952	14821.0	1262.0
644998	0.0	1.0
9108	126.0	54.0
642337	4.0	5.0
644997	7.0	2.0
9124	27493.0	29603.0
9125	3805.0	4372.0
9122	2306.0	522.0
9123	8053.0	6443.0
9128	2523.0	3137.0
9129	2351.0	2753.0
9126	6425.0	4346.0
9127	150.0	148.0
94304	0.0	0.0
255043	87.0	110.0
9120	346.0	185.0
9121	4140.0	1981.0
57369	0.0	0.0
84988	1097.0	1567.0
84987	2565.0	2192.0
84989	35.0	73.0
84984	302.0	571.0
84983	9.0	5.0
84986	1313.0	1251.0
84985	206.0	3908.0
642345	4.0	1.0
9119	18.0	174.0
84981	2875.0	1350.0
9135	6803.0	2336.0
9136	1469.0	1076.0
9133	387.0	1804.0
9134	172.0	354.0
9139	2929.0	2671.0
267014	0.0	0.0
267015	3.0	1.0
9138	8117.0	5744.0
267017	0.0	0.0
9131	2971.0	2336.0
9132	176.0	44.0
84969	1905.0	656.0
9130	4916.0	3273.0
400208	9.0	0.0
84976	3291.0	719.0
400209	97.0	91.0
400206	23.0	2.0
84978	140.0	132.0
84973	1135.0	970.0
84975	3150.0	3426.0
57379	33.0	5.0
642357	6.0	13.0
84971	1024.0	2139.0
84970	5.0	0.0
267020	1.0	0.0
9146	5256.0	5297.0
9147	3320.0	2533.0
9144	23500.0	15804.0
9145	1348.0	1530.0
9148	93.0	49.0
106479899	0.0	0.0
9149	1881.0	2297.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	2.0
106479895	0.0	0.0
