id	42646557-ce36-4faf-9340-ceb3fc0e969a	6976923e-a954-4ba0-9d1d-f97d7373ba48
2843	101.0	9.0
2842	20.0	35.0
2841	63.0	20.0
60412	5182.0	4871.0
2840	94.0	2.0
100500851	0.0	0.0
100500854	13.0	0.0
2849	1.0	2.0
100500855	0.0	0.0
2848	16.0	3.0
394261	2.0	1.0
2847	20.0	32.0
347933	2.0	0.0
100500857	0.0	2.0
2846	39.0	11.0
100500858	0.0	0.0
394263	179.0	3.0
2856	0.0	6.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	5.0	0.0
201595	12319.0	8161.0
2852	140.0	39.0
2850	122.0	220.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	119.0	44.0
100500846	0.0	0.0
2857	816.0	279.0
100500847	0.0	0.0
2870	2873.0	1599.0
107105261	0.0	0.0
2867	84.0	14.0
107105265	0.0	0.0
60437	388.0	1020.0
2866	2.0	0.0
107105264	1.0	0.0
60436	1726.0	1934.0
2865	1.0	0.0
107105263	0.0	0.0
2864	6.0	0.0
107105262	0.0	0.0
2863	449.0	13.0
2862	0.0	5.0
2861	69.0	7.0
347918	1021.0	195.0
107105266	3.0	1.0
2869	10174.0	432.0
2868	337.0	144.0
2880	3.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	63821.0	1515.0
2877	50.0	22480.0
107105253	14.0	10.0
2876	13635.0	5130.0
2875	24.0	18.0
2874	370.0	73.0
2873	5040.0	3435.0
2872	11548.0	5844.0
107105256	0.0	0.0
2871	7.0	3.0
347902	2235.0	1572.0
107105259	0.0	0.0
2879	11251.0	6705.0
727682	0.0	0.0
727684	1.0	0.0
2892	26.0	3.0
2891	2.0	9.0
2890	1305.0	11.0
727686	3.0	0.0
84419	361.0	999.0
2889	13552.0	6608.0
100500815	0.0	0.0
2888	276.0	74.0
100500816	0.0	1.0
2887	9752.0	4069.0
100500817	0.0	0.0
2886	1982.0	1867.0
100500818	2.0	0.0
2885	13865.0	6748.0
100500819	6.0	1.0
2884	4.0	1.0
2882	1116.0	119.0
100642175	53.0	2.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	6.0	0.0
100500813	0.0	0.0
100500814	1.0	2.0
727676	0.0	0.0
107105271	0.0	0.0
727677	4.0	189.0
2899	69.0	13.0
84418	4762.0	1486.0
2898	22.0	16.0
60468	538.0	1643.0
84417	763.0	5.0
2897	15.0	9.0
2896	66516.0	16389.0
60467	0.0	0.0
100500808	0.0	0.0
2895	4.0	0.0
100500809	1.0	0.0
2894	342.0	58.0
2893	15.0	2.0
100500801	0.0	0.0
100500802	9.0	12.0
100500803	0.0	0.0
23603	17751.0	20452.0
100129507	0.0	0.0
23604	4973.0	153.0
23605	0.0	0.0
23606	0.0	1.0
23607	6053.0	7546.0
23608	8068.0	8027.0
23609	2437.0	974.0
286527	20.0	21.0
286528	0.0	0.0
23600	306.0	182.0
23601	322.0	597.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	1.0
23614	0.0	0.0
23615	20.0	253.0
23616	1286.0	4097.0
286530	709.0	90.0
23617	0.0	0.0
23619	6.0	1.0
23612	3186.0	1852.0
23613	3948.0	4255.0
286544	85.0	88.0
286550	0.0	0.0
286554	29.0	3.0
286555	1.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	1.0
441273	49.0	13.0
100463528	0.0	0.0
441272	354.0	298.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	46.0	75.0
441261	0.0	2.0
100288984	1.0	0.0
441295	45.0	23.0
441294	22.0	14.0
100463500	1.0	2.0
100288979	1.0	0.0
286512	8.0	9.0
286514	0.0	0.0
60625	1085.0	948.0
441282	2.0	225.0
646377	0.0	0.0
100130579	2.0	1.0
646379	0.0	0.0
646378	1.0	1.0
23683	4738.0	2290.0
404281	66.0	69.0
100130572	0.0	0.0
646370	0.0	0.0
23682	247.0	837.0
100129587	0.0	0.0
100129583	328.0	12.0
100129584	1.0	0.0
441218	2.0	4.0
100130566	3.0	14.0
100130564	2.0	1.0
100130562	1415.0	1520.0
100130561	79.0	143.0
441212	229.0	177.0
646382	0.0	0.0
100129570	0.0	0.0
404266	214.0	12.0
100130557	89.0	24.0
100130555	0.0	0.0
646390	0.0	0.0
441246	17.0	13.0
23666	637.0	59.0
23667	1.0	0.0
646392	0.0	0.0
23668	10.0	1.0
441251	0.0	0.0
441250	200.0	40.0
23660	972.0	864.0
100129564	0.0	0.0
100129566	3.0	2.0
100129561	5.0	0.0
100130549	2.0	0.0
130500	0.0	1.0
100129557	1.0	0.0
23673	5648.0	1790.0
441238	4.0	0.0
130502	477.0	493.0
23676	5.0	35.0
130507	3584.0	4872.0
23677	3853.0	6666.0
441234	0.0	0.0
23678	1028.0	277.0
23679	1.0	0.0
23670	7996.0	2085.0
23671	37.0	2.0
100129556	2.0	1.0
100129555	6.0	3.0
23647	2805.0	2287.0
23648	4298.0	1214.0
100130539	5.0	2.0
23649	946.0	1674.0
129521	0.0	0.0
100130535	1.0	0.0
23640	1611.0	1106.0
23641	1438.0	885.0
23642	1413.0	1239.0
23643	624.0	274.0
23644	2712.0	1630.0
23645	9280.0	4158.0
23646	24648.0	13413.0
100129543	26.0	0.0
23658	1289.0	1912.0
23659	3337.0	669.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	3.0	1.0
100130522	74.0	49.0
23650	1358.0	29047.0
23654	28304.0	20456.0
23657	121.0	12479.0
117532	41.0	12.0
117531	53.0	43.0
100130519	36.0	146.0
23625	1293.0	557.0
23626	0.0	0.0
23627	6774.0	43.0
100130514	0.0	0.0
441208	9.0	13.0
23620	0.0	1.0
23621	4167.0	1538.0
23623	2206.0	2242.0
23624	147.0	1346.0
23636	4102.0	4782.0
23637	5737.0	4098.0
23639	495.0	36.0
100129515	0.0	0.0
23630	13.0	3.0
23632	59.0	14.0
23633	5772.0	3372.0
23635	1891.0	1129.0
100129512	0.0	0.0
404201	367.0	38.0
404203	0.0	64.0
129446	186.0	0.0
404204	0.0	2.0
84569	0.0	2.0
60598	21.0	86.0
84561	425.0	2251.0
60592	3843.0	2982.0
84560	0.0	0.0
648947	20.0	183.0
646300	63.0	10.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	223.0	134.0
727736	0.0	0.0
84559	0.0	0.0
84557	1514.0	540.0
84553	229.0	2019.0
84552	760.0	1981.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	2.0	0.0
100499457	0.0	0.0
727764	4.0	0.0
102465669	0.0	0.0
102465668	5.0	1.0
646309	357.0	3172.0
201627	2988.0	1822.0
646324	195.0	13.0
201626	1823.0	1390.0
727758	49.0	62.0
201625	1086.0	3.0
648980	2.0	0.0
84572	4292.0	896.0
646316	0.0	0.0
84570	38.0	9.0
345462	183.0	24.0
102465689	6.0	0.0
102465688	0.0	1.0
646330	6.0	0.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	9026.0	7899.0
727701	13.0	0.0
727703	1.0	3.0
727704	0.0	0.0
201633	345.0	290.0
2900	249.0	3.0
2908	9488.0	3988.0
2907	12507.0	8632.0
2906	76.0	51.0
2905	67.0	4.0
2904	11.0	2.0
2903	105.0	1.0
345456	0.0	0.0
2902	17.0	13.0
2901	54.0	89.0
406894	0.0	0.0
406893	0.0	0.0
406896	18.0	7.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	5.0	2.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	2.0	0.0
406892	0.0	0.0
406891	1.0	0.0
2911	17.0	17.0
201651	55.0	31.0
2919	647.0	510.0
2918	19.0	29.0
102465691	0.0	0.0
2917	37.0	20.0
2916	12.0	0.0
2915	7.0	1.0
2914	7.0	43.0
2913	26.0	5.0
2912	86.0	11.0
404220	41.0	7.0
406883	0.0	0.0
406882	0.0	0.0
406885	1.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	115.0	2.0
406889	0.0	0.0
406888	13.0	0.0
23584	3440.0	4.0
23585	9649.0	3309.0
23586	1965.0	390.0
23587	1719.0	1054.0
23588	3284.0	1196.0
23589	3730.0	1740.0
406881	4.0	1.0
2922	35.0	29.0
2921	637.0	42.0
2920	2484.0	48.0
23580	2960.0	3796.0
23581	0.0	4.0
23582	3907.0	2606.0
23583	916.0	1373.0
404217	319.0	21.0
2928	0.0	0.0
2926	5658.0	3824.0
2925	11.0	14.0
2923	27464.0	25693.0
646366	2.0	0.0
345430	2.0	0.0
406875	0.0	0.0
404216	0.0	1.0
23595	1446.0	2680.0
23596	935.0	196.0
23597	3142.0	1374.0
96597	59.0	3.0
23598	2763.0	1918.0
100130584	0.0	0.0
100130581	189.0	56.0
646360	1.0	0.0
129450	657.0	387.0
130429	0.0	0.0
2932	5659.0	5319.0
2931	3365.0	3385.0
23590	212.0	249.0
100129591	7.0	4.0
23591	0.0	0.0
23592	2480.0	2446.0
23593	2382.0	1841.0
23594	99.0	790.0
727708	0.0	1.0
100499485	1.0	0.0
100129597	0.0	5.0
100499483	289.0	17.0
2939	54.0	19.0
2938	775.0	5067.0
2937	2124.0	2640.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	4481.0	14509.0
2935	8837.0	6599.0
2934	79999.0	31452.0
100129595	1.0	0.0
100288964	0.0	0.0
60509	1942.0	2145.0
60506	0.0	1.0
2944	8.0	60.0
2942	0.0	0.0
2941	1658.0	3516.0
2940	93.0	5.0
2949	762.0	52.0
2948	781.0	4686.0
2947	1641.0	20139.0
2946	1248.0	14623.0
60526	1202.0	1264.0
2954	470.0	634.0
2953	2.0	0.0
2951	0.0	0.0
2950	23441.0	33723.0
2959	1579.0	1073.0
2958	2002.0	2004.0
2957	3723.0	3601.0
2956	3126.0	9361.0
100288948	1.0	0.0
60529	0.0	14.0
60528	3359.0	2443.0
2966	289.0	95.0
84504	1.0	0.0
2965	2518.0	2285.0
84503	429.0	128.0
2964	5.0	1.0
2963	1312.0	1568.0
2962	3952.0	3302.0
2961	1274.0	1294.0
84502	167.0	11.0
2960	832.0	1161.0
84501	653.0	752.0
2969	3516.0	3863.0
2968	183.0	47.0
2967	1803.0	2288.0
2980	74.0	0.0
2977	10418.0	192.0
2976	3476.0	3890.0
2975	7231.0	5034.0
2974	32.0	136.0
2972	1854.0	758.0
2971	4424.0	3943.0
2970	116.0	95.0
2979	50.0	17.0
2978	0.0	4.0
154442	17.0	2.0
2990	6348.0	1995.0
225689	1391.0	18.0
84519	282.0	88.0
84518	23.0	1125.0
60559	11656.0	4084.0
100500914	0.0	0.0
2987	7875.0	3578.0
60558	1609.0	1084.0
84525	15678.0	1119.0
100500915	0.0	0.0
2986	6.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1143.0	302.0
100500917	0.0	2.0
2984	75.0	58.0
84522	1782.0	808.0
100500918	0.0	3.0
2983	3264.0	820.0
100500919	0.0	0.0
84524	631.0	1139.0
2982	5162.0	1498.0
2981	25.0	0.0
84520	751.0	228.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	2.0	1.0
100500913	0.0	0.0
2999	603.0	106.0
84515	710.0	1564.0
100500903	0.0	0.0
2998	11.0	5.0
84514	2242.0	799.0
100500904	7.0	1.0
2997	2854.0	3268.0
84517	105.0	143.0
100500905	0.0	0.0
84516	4984.0	4162.0
2996	432.0	6.0
100500906	0.0	0.0
2995	5006.0	337.0
2994	8.0	0.0
100500908	2.0	0.0
84513	1988.0	902.0
2993	0.0	0.0
100500909	0.0	0.0
2992	3264.0	1577.0
60561	1097.0	1208.0
60560	1124.0	1059.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	531.0	833.0
130497	1258.0	142.0
84548	737.0	487.0
84547	625.0	177.0
100500938	1.0	0.0
84549	927.0	913.0
84546	0.0	0.0
84545	3170.0	1139.0
84542	1319.0	932.0
84541	192.0	60.0
727795	40.0	8.0
84529	356.0	714.0
84536	89.0	61.0
84539	0.0	7.0
84532	4843.0	4167.0
84530	17.0	22.0
23729	231.0	127.0
201288	0.0	0.0
201283	641.0	270.0
23738	3.0	1.0
23731	9683.0	5279.0
23732	8.0	404.0
201299	4.0	25.0
201292	2081.0	1285.0
201294	5410.0	369.0
23704	893.0	170.0
23705	12127.0	673.0
23708	970.0	417.0
252840	0.0	0.0
252841	5.0	1.0
100288897	0.0	2.0
23710	7175.0	4380.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	12.0	3.0
100288861	0.0	0.0
84701	2847.0	26.0
252884	344.0	50.0
84700	5.0	16.0
129841	1.0	0.0
94086	15.0	7.0
117854	302.0	131.0
100130450	9.0	2.0
154807	6919.0	3818.0
100129460	186.0	196.0
359710	1.0	0.0
94081	1336.0	5849.0
115201	1210.0	409.0
100129468	0.0	0.0
100129464	10.0	13.0
286256	33.0	7.0
286257	902.0	697.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	709.0	408.0
646269	15.0	2.0
646262	1.0	0.0
286262	1194.0	601.0
142827	1.0	0.0
100129452	0.0	0.0
646278	104.0	25.0
100130435	1.0	0.0
727800	221.0	188.0
646270	7.0	10.0
154822	114.0	0.0
23782	0.0	0.0
23783	0.0	0.0
23784	0.0	0.0
23786	3372.0	7572.0
23787	13404.0	11984.0
646273	0.0	0.0
23788	3489.0	3554.0
359730	2.0	1.0
359731	0.0	0.0
23780	2613.0	2012.0
23781	0.0	0.0
345079	172.0	207.0
154810	8608.0	2854.0
100129438	1.0	0.0
94097	1002.0	511.0
359737	0.0	0.0
359738	0.0	0.0
359739	3.0	4.0
646282	0.0	8.0
359736	3.0	0.0
359740	0.0	1.0
359741	0.0	0.0
359742	1.0	0.0
359743	16.0	2.0
139201	20.0	8.0
129804	474.0	59.0
129807	2.0	8.0
129880	472.0	289.0
23768	1246.0	426.0
23769	18.0	26.0
129881	289.0	8.0
100130418	45.0	3.0
345062	3.0	1.0
286204	37.0	4.0
100129428	1.0	0.0
286205	2604.0	497.0
100129427	0.0	0.0
23760	3946.0	7709.0
359748	0.0	0.0
100862854	0.0	0.0
286207	1085.0	81.0
359749	1.0	1.0
23761	2258.0	1296.0
100862855	0.0	0.0
23762	1086.0	780.0
23764	1741.0	2088.0
359744	1.0	0.0
100862850	1.0	1.0
23765	3080.0	2845.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	1.0
23766	0.0	0.0
23767	6228.0	499.0
100862853	0.0	0.0
359747	0.0	1.0
359751	0.0	0.0
359752	11.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	1.0	0.0
23779	160.0	113.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	2820.0	4079.0
359755	1.0	0.0
359757	0.0	0.0
359758	1.0	1.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	12536.0	6052.0
359761	54.0	3.0
129868	0.0	0.0
23746	2.0	1.0
102465502	1.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	1.0	0.0
286223	19.0	9.0
23749	0.0	0.0
100129403	3.0	2.0
345041	3.0	2.0
100129405	164.0	68.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	13352.0	8317.0
102465507	1.0	0.0
23742	4.0	0.0
359766	2.0	0.0
23743	154.0	16.0
359767	0.0	0.0
102465505	0.0	0.0
130813	151.0	11.0
23744	1.0	0.0
102465504	0.0	0.0
130814	2480.0	1307.0
102465503	0.0	0.0
359774	9.0	5.0
359775	0.0	1.0
359776	0.0	0.0
359770	0.0	0.0
359771	1.0	0.0
359772	1.0	0.0
100129402	0.0	0.0
100129401	1.0	0.0
23757	1.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	1.0	0.0
23759	3393.0	2525.0
102465511	0.0	0.0
286234	0.0	1.0
102465510	0.0	0.0
129852	119.0	1.0
347694	606.0	0.0
286239	3.0	0.0
23751	4.0	1.0
102465519	0.0	0.0
23752	3.0	5.0
23753	771.0	523.0
115207	19057.0	4895.0
359777	0.0	0.0
102465517	0.0	0.0
130827	213.0	628.0
359778	0.0	0.0
102465516	0.0	0.0
115209	829.0	466.0
23755	10.0	2.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	1.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	28.0	496.0
347688	9.0	4.0
102465524	0.0	0.0
94005	4779.0	5165.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	1.0	0.0
102465520	0.0	0.0
94009	13.0	5.0
727866	1.0	1.0
57060	1746.0	618.0
102465528	1.0	0.0
102465527	0.0	0.0
57062	10022.0	5917.0
102465526	0.0	0.0
727865	22.0	5.0
102465525	0.0	2.0
84687	6369.0	2073.0
727859	0.0	1.0
84689	735.0	60.0
84688	878.0	6.0
139135	0.0	0.0
84684	3.0	1.0
84681	969.0	445.0
84680	1218.0	163.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	1.0
727857	0.0	1.0
727851	103.0	50.0
102465539	0.0	1.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	1282.0	2709.0
84676	46.0	2.0
84675	82.0	1.0
140123	0.0	0.0
84678	2748.0	2062.0
84677	0.0	0.0
84672	0.0	0.0
84671	1162.0	67.0
84674	2057.0	1020.0
84673	0.0	0.0
152101	0.0	1.0
152100	881.0	354.0
94027	19.0	15.0
94026	0.0	1.0
94025	588.0	393.0
129787	1912.0	1675.0
57088	4268.0	1269.0
127124	0.0	0.0
57089	731.0	1084.0
57082	253.0	1728.0
57084	0.0	0.0
57085	2707.0	1072.0
152118	6.0	0.0
152110	615.0	8.0
154790	4.0	180.0
154791	352.0	187.0
646201	0.0	0.0
57091	2767.0	65.0
94015	1975.0	1120.0
57092	8269.0	7386.0
646202	21.0	40.0
57097	1035.0	618.0
57099	591.0	696.0
727879	1.0	1.0
57093	0.0	2.0
166752	87.0	1.0
57094	66.0	9.0
57095	2657.0	1251.0
57096	97.0	41.0
139163	1.0	0.0
84698	640.0	123.0
84699	4.0	0.0
84694	0.0	0.0
84693	595.0	284.0
100499563	0.0	0.0
84696	27.0	50.0
84695	577.0	201.0
84690	19.0	1.0
84692	23.0	0.0
84691	1.0	6.0
130752	401.0	14.0
646213	0.0	0.0
100130495	17.0	44.0
646208	2.0	6.0
94039	890.0	447.0
94031	3892.0	718.0
94030	583.0	71.0
100130484	0.0	0.0
94033	0.0	0.0
94032	11.0	56.0
727810	3.0	5.0
100130481	0.0	0.0
100130480	1.0	1.0
115196	414.0	311.0
727805	0.0	1.0
139105	0.0	1.0
646218	1.0	0.0
347744	27.0	3.0
347741	0.0	3.0
646231	0.0	0.0
154743	1291.0	885.0
130773	2.0	2.0
727842	2.0	3.0
100129480	106.0	8.0
100129482	1674.0	453.0
727837	0.0	0.0
347736	203.0	13.0
347733	32.0	57.0
347732	17.0	13.0
347735	3232.0	2794.0
347734	3306.0	4785.0
347731	0.0	1.0
646243	0.0	0.0
94059	199.0	139.0
347730	8.0	5.0
646249	0.0	0.0
201305	76.0	12.0
100130466	0.0	0.0
727833	0.0	1.0
727835	2.0	0.0
100130462	0.0	0.0
94056	3514.0	5005.0
100130461	1.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	1.0
727826	123.0	50.0
727828	0.0	0.0
100129472	1.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	7115.0	4125.0
347717	1.0	0.0
347716	15.0	16.0
101154644	3.0	0.0
152195	409.0	527.0
100288831	0.0	0.0
164153	3.0	4.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	1.0
347706	0.0	0.0
152189	786.0	310.0
347705	2.0	0.0
347702	1.0	0.0
152185	995.0	685.0
347701	2.0	0.0
100288827	4.0	1.0
100288825	0.0	0.0
57000	80.0	43.0
57001	626.0	603.0
84618	1.0	0.0
84617	8267.0	5599.0
84619	297.0	98.0
57007	16904.0	18726.0
84624	1337.0	1179.0
84627	1729.0	583.0
84626	661.0	504.0
57002	522.0	361.0
57003	8133.0	8513.0
84620	275.0	81.0
84623	28.0	2.0
57004	2.0	0.0
84622	357.0	553.0
100288814	9.0	3.0
57010	114.0	13.0
57017	2284.0	1587.0
84614	1660.0	720.0
57018	6664.0	2945.0
57019	2511.0	1988.0
84616	0.0	0.0
84612	1465.0	397.0
57016	5.0	49691.0
96626	0.0	0.0
100288805	34.0	15.0
100288801	4.0	2.0
100288802	0.0	1.0
57020	4604.0	1651.0
164127	0.0	30.0
166785	731.0	258.0
84639	0.0	4.0
84647	182.0	0.0
84649	264.0	357.0
60678	1384.0	1138.0
60677	8.0	0.0
84648	1.0	1221.0
60676	43.0	182.0
84643	0.0	0.0
60675	61.0	2.0
139170	1.0	0.0
101154686	0.0	0.0
84645	272.0	331.0
60674	5615.0	5157.0
57026	19.0	25.0
60673	811.0	717.0
152138	0.0	0.0
60672	1383.0	381.0
152137	12434.0	3925.0
252946	0.0	0.0
84641	6016.0	5751.0
252948	12.0	0.0
84640	2687.0	1272.0
252949	0.0	0.0
154796	1757.0	116.0
96610	214.0	195.0
164118	11.0	4.0
84629	8587.0	4209.0
84628	162.0	71.0
727897	1185.0	4.0
57030	41.0	19.0
84636	82.0	20.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	4183.0	748.0
84632	3180.0	317.0
60686	826.0	481.0
84631	125.0	4.0
57037	1417.0	920.0
84634	1.0	13.0
60685	5523.0	6810.0
105370183	0.0	0.0
57038	2550.0	4330.0
60684	2966.0	1305.0
60682	841.0	1361.0
60681	5918.0	4232.0
84630	17.0	27.0
60680	12.0	8.0
252953	0.0	0.0
252954	0.0	0.0
139189	12.0	1.0
252955	0.0	0.0
252956	2.0	0.0
57045	4633.0	4169.0
84669	2387.0	2322.0
84668	2970.0	5397.0
84665	17.0	1.0
57047	3.0	3.0
84664	0.0	0.0
84667	9.0	1.0
84666	0.0	5.0
84661	1728.0	1620.0
84660	23.0	5.0
84662	2370.0	717.0
648809	3.0	2.0
648822	1.0	0.0
57053	44.0	10.0
57054	0.0	0.0
57055	0.0	0.0
57050	2032.0	866.0
166793	309.0	124.0
84658	59.0	7.0
84657	98.0	20.0
84659	4.0	953.0
84654	0.0	0.0
57057	0.0	0.0
84656	6419.0	1609.0
84650	1184.0	1594.0
84651	7.0	62.0
100132917	1.0	2.0
100132918	0.0	0.0
252983	1496.0	581.0
441073	76.0	32.0
100132920	1.0	1.0
100132923	18.0	7.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	1.0	0.0
252995	144.0	44.0
441061	0.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	2.0	0.0
441094	752.0	308.0
100132940	0.0	0.0
252968	0.0	0.0
252969	1269.0	600.0
100132948	22.0	2.0
100132949	0.0	0.0
286310	10.0	0.0
404093	2675.0	1395.0
286319	732.0	279.0
100288772	1.0	1.0
441027	1492.0	343.0
441026	0.0	0.0
441024	616.0	211.0
441032	377.0	218.0
84803	357.0	945.0
164091	1214.0	522.0
100132963	0.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	99.0	12.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	2.0	0.0
100132979	0.0	0.0
359803	2.0	1.0
359804	3.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	283.0	238.0
359800	1.0	4.0
84818	1713.0	611.0
441046	84.0	55.0
84817	1495.0	1245.0
359802	0.0	0.0
84823	2101.0	6870.0
57205	2858.0	1884.0
441054	231.0	8.0
84824	208.0	14.0
441051	9.0	10.0
441050	55.0	72.0
84820	184.0	83.0
100132987	1.0	1.0
57209	1067.0	371.0
100288739	1.0	0.0
84809	1388.0	300.0
84808	25.0	67.0
57210	4048.0	935.0
84804	712.0	868.0
100288730	89.0	36.0
84807	401.0	129.0
441034	38.0	30.0
84812	342.0	144.0
57215	1766.0	1188.0
84811	1305.0	601.0
57216	769.0	5504.0
57217	5750.0	3130.0
84814	158.0	17.0
100132992	1.0	1.0
57211	3626.0	444.0
100132994	0.0	0.0
57212	2603.0	616.0
57213	1465.0	1362.0
100132995	5.0	0.0
57214	791.0	2201.0
105370242	0.0	0.0
286365	0.0	1.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	22.0	17.0
648791	111.0	243.0
359822	0.0	2.0
100129347	10.0	5.0
286370	3.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	5.0	4.0
130728	3.0	1.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	1.0	1.0
100130313	0.0	0.0
441009	2.0	8.0
100130311	145.0	19.0
100130310	0.0	0.0
130733	476.0	4.0
359844	2.0	1.0
359845	9793.0	911.0
727914	1.0	0.0
727915	9.0	1.0
100129325	5.0	2.0
100129320	20.0	2.0
646168	16.0	1.0
100129319	1.0	5.0
100130307	4.0	1.0
100129315	0.0	0.0
100130302	1.0	0.0
727910	1398.0	741.0
100130301	11.0	2.0
345193	19.0	3.0
130749	15.0	0.0
646164	0.0	0.0
727909	1.0	1.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	2.0	0.0
646171	10.0	3.0
646175	1.0	0.0
646174	2.0	0.0
115123	527.0	233.0
286333	61.0	20.0
286336	2166.0	240.0
115106	922.0	658.0
100306975	2.0	0.0
115111	22.0	8.0
286343	1907.0	1358.0
286348	3.0	0.0
646193	15.0	0.0
100886964	27.0	0.0
646192	4.0	7.0
646196	5.0	9.0
646195	2523.0	2090.0
100534599	4.0	0.0
130700	0.0	0.0
100306951	82.0	181.0
100534595	29.0	19.0
100132911	0.0	0.0
100534592	2.0	0.0
100534593	144.0	8.0
286362	0.0	0.0
100132916	1.0	0.0
100240709	5.0	6.0
129684	0.0	22.0
57180	238.0	406.0
129685	2518.0	2253.0
100240707	7.0	1.0
727982	0.0	308.0
57185	3523.0	1552.0
727987	0.0	0.0
57186	8332.0	1680.0
57187	4531.0	3293.0
57188	3790.0	120.0
57181	2567.0	2808.0
94122	84.0	136.0
57182	5472.0	2176.0
727984	6.0	2.0
94121	1281.0	257.0
94120	1010.0	86.0
57184	1248.0	849.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	1.0	2.0
57189	6769.0	2513.0
359792	11.0	6.0
127018	1222.0	468.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	3.0	1.0
100240710	1.0	0.0
345258	4.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	13516.0	5849.0
727970	5.0	0.0
57191	73.0	41.0
166614	760.0	93.0
57198	4848.0	536.0
57192	2696.0	827.0
359799	0.0	0.0
57194	3053.0	175.0
727969	0.0	0.0
84798	1013.0	3437.0
140004	0.0	0.0
84793	164.0	177.0
84792	980.0	1146.0
84795	645.0	63.0
84791	383.0	85.0
84790	2978.0	10570.0
154661	87.0	11.0
154664	1119.0	5200.0
166647	1974.0	1622.0
127003	695.0	0.0
127002	399.0	203.0
115019	1632.0	85.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	20.0	1.0
100130391	2.0	2.0
115024	1705.0	2272.0
142679	473.0	288.0
648729	17.0	1.0
142678	1617.0	342.0
347894	1.0	1.0
102465436	0.0	1.0
94137	53.0	4.0
727991	8.0	9.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
